q_no,lang,question,answer_number,gen_text,gen_answer,is_correct
22,ja,レイモンドとサマンサはいとこ同士です。レイモンドはサマンサより6年間早く生まれました。レイモンドには23歳の時に息子ができました。サマンサが今31歳だとしたら、レイモンドの息子が生まれたのは何年前のことですか？,14,"まず、問題を整理しましょう。

- レイモンドとサマンサはいとこ同士。
- レイモンドはサマンサより6歳年上。
- レイモンドには23歳の時に息子ができた。
- 現在、サマンサは31歳。

ここから、1つずつ順を追って計算します。

① レイモンドの現在の年齢を求める：
サマンサが31歳で、レイモンドはそれより6歳年上 ⇒  
レイモンドの現在の年齢 = 31 + 6 = 37歳

② レイモンドは23歳の時に息子が生まれたので、今から何年前かを求める：
レイモンドの現在の年齢 - 息子が生まれた時のレイモンドの年齢  
= 37 - 23 = 14年前

したがって、答えは：

🧠 答え：レイモンドの息子が生まれたのは「14年前」です。

✅ 最終答え：

\[
\boxed{14}
\]",14.0,True
23,ja,ビリーはDVDを売ります。彼は火曜日に8人のお客様がいます。彼の最初の3人のお客様はそれぞれ1枚のDVDを購入します。彼の翌日の2人の顧客は2枚のDVDをそれぞれ購入しました。の最後の3人のお客様はDVDを購入しません。ビリーは火曜日に何枚のDVDを売りましたか？,7,"問題を一つずつ段階的に考えてみましょう。

まず、ビリーはDVDを売っています。

火曜日に8人のお客様がいました。

それぞれの顧客が買った枚数は以下の通りです：

- 最初の3人のお客様：それぞれ1枚購入 → 3人 × 1枚 = 3枚
- 次の2人のお客様：それぞれ2枚購入 → 2人 × 2枚 = 4枚
- 最後の3人のお客様：購入なし → 3人 × 0枚 = 0枚

すべて合計すると：

3枚（最初の3人）  
+ 4枚（次の2人）  
+ 0枚（最後の3人）  
= 7枚

したがって、ビリーは火曜日に売ったDVDは：

📦 答え：7枚 📦

✅ Final Answer: 🟩 𝟕 🟩",7.0,True
24,ja,蝋燭は1時間燃えるごとに、2センチ溶けます。午後1時から、午後5時までに燃えた蝋燭は、何センチ短くなるでしょう？,8,"問題を理解しましょう。

**問題文の内容：**

- 蝋燭（ろうそく）は、1時間ごとに2センチ溶けます。
- 燃えている時間は、午後1時から午後5時までです。

---

### ステップ 1：燃えた時間を計算する

午後1時から午後5時までの間は、何時間あるでしょうか？

- 午後1時 → 午後2時 → 午後3時 → 午後4時 → 午後5時

つまり、**4時間**です。

---

### ステップ 2：1時間で2センチ溶けるとすると、4時間でどれだけ溶けたか？

1時間で2センチ × 4時間 = **8センチ**

---

### 最終的な答え：

蝋燭は午後1時から午後5時までに **8センチ** 短くなります。

---

✅ 答え：  
\[
\boxed{8 \text{センチ}}
\]",8.0,True
25,ja,カイルは去年、ベストセラーの本を$19.50で購入しました。元の価格よりも25%安値です。この本の元の価格はいくらですか？,26,"まず、問題文を読み、与えられている情報を整理しましょう。

カイルは本を $19.50 で買いました。この価格は元の価格よりも 25% 安いということです。

これはつまり、$19.50 は元の価格の 75%（つまり100% - 25%）に相当するということです。

このようにして、元の価格を求めるための式を立てます。

手順1:  
元の価格を x と置きます。

与えられた情報より:
 75% × x = $19.50

これは数式で表すと:
 0.75 × x = 19.50

手順2:  
両辺を 0.75 で割って、x を解きます。

 x = 19.50 ÷ 0.75  
 x = 26.00

したがって、本の元の価格は $26.00 です。

✅ 答え：

\[
\boxed{\$26.00}
\]",26.0,True
26,ja,マリーは$12のチキンのメニューを1つ、それぞれ$3の牛乳を5パック、それぞれ$1.5のリンゴを4つ、そしてピザを何箱か頼みました。マリーは全部で$50払いました。ピザが1箱$8.50だとしたら、マリーは何箱ピザを頼みましたか？,2,"もちろんです。ステップ・バイ・ステップで考えていき、最終的な答えを求めましょう。

## 問題文の整理:

マリーが注文したものとその価格:

- チキンのメニュー：$12（1つ）
- 牛乳：$3 × 5パック = $15
- リンゴ：$1.5 × 4個 = $6
- ピザ：1箱 $8.50 → 何箱注文したかは不明。これを \( x \) とする。

合計支払い額: $50

---

## コストの合計を式にする:

すべての注文の合計金額を求めて方程式を立てます。

- チキン: $12
- 牛乳: $15
- リンゴ: $6
- ピザ: $8.50 × \( x \)

合計は$50なので式は:

\[
12 + 15 + 6 + 8.5x = 50
\]

---

## 方程式を解く:

\[
33 + 8.5x = 50
\]

両辺から33を引く:

\[
8.5x = 17
\]

両辺を8.5で割る:

\[
x = \frac{17}{8.5} = 2
\]

---

## 答え:

マリーはピザを 

\[
\boxed{2}
\]

箱注文しました。",2.0,True
27,ja,ミシュカは半ズボンを3本、長ズボンを3本、靴を3足買いました。半ズボンは1本$16.50でした。長ズボンは1本$22.50で、靴は1足$42でした。すべての衣類にいくら使いましたか？,243,"問題を整理して、ステップバイステップで計算しましょう。

---

🔹 与えられた情報：

- 半ズボンを3本、1本あたり $16.50  
- 長ズボンを3本、1本あたり $22.50  
- 靴を3足、1足あたり $42  

---

🌟 ステップ 1：半ズボンにかかった合計金額  
$16.50 × 3 = $49.50

🌟 ステップ 2：長ズボンにかかった合計金額  
$22.50 × 3 = $67.50

🌟 ステップ 3：靴にかかった合計金額  
$42 × 3 = $126.00

---

🌟 ステップ 4：すべての衣類の合計金額

$49.50（半ズボン） + $67.50（長ズボン） + $126.00（靴）  
= $243.00

---

✅ 最終答え：

\[
\boxed{243.00}
\]

ミシュカはすべての衣類に $243.00 を使いました。",243.0,True
28,ja,シンシアは毎晩アイスを一食分食べます。彼女は1カートン15食分入りのアイスクリームを、1カートンあたり$4で買いました。彼女は60日後、アイスクリームにいくら使うことになりますか？,16,"ステップバイステップで考えていきましょう。

■ 問題の整理：

- シンシアは毎晩アイスを「1食分」食べる。
- アイスクリームは「1カートンあたり15食分」入っている。
- 1カートンの価格は「$4」。
- 調べたいのは「60日後に彼女がアイスクリームに使ったお金」。

■ ステップ1：60日間に食べるアイスの合計食数を計算

1日1食分 → 60日間で食べる量：
\[
60 \text{ 食分}
\]

■ ステップ2：60食分をまかなうのに必要なカートン数の計算

1カートン = 15食分  
必要な食数 = 60食分

\[
\frac{60}{15} = 4 \text{ カートン}
\]

■ ステップ3：1カートンあたり$4なので、4カートンでかかる金額を計算

\[
4 \text{ カートン} × \$4 = \$16
\]

■ 答え：

\[
\boxed{\$16}
\]",16.0,True
29,ja,ヘンリーは60マイルを走る自転車の旅の途中、2か所で停まります。彼は最初に20マイル走った後、停まりました。2か所目は、旅の終着点から15マイル手前の地点でした。1か所目と2か所目は何マイル離れていますか？,25,"問題を順を追って解いていきましょう。

---

**問題のおさらい:**

- ヘンリーは60マイルの自転車の旅をしています。
- 彼は最初に20マイル進んだ後、1か所目で停まりました。
- 2か所目の停車地点は、最終地点（ゴール）から15マイル手前の場所でした。
- 1か所目と2か所目の距離は何マイル離れていますか？

---

**ステップ1: 総距離を確認**  
旅の総距離は 60 マイルです。

---

**ステップ2: 1か所目の停車地点を確認**  
ヘンリーは最初に 20 マイル走って1か所目で停まりました。  
つまり、1か所目の停車地点はスタートから20マイルの地点。

---

**ステップ3: 2か所目の停車地点を確認**  
2か所目は終着点（60マイル地点）から15マイル手前。  
つまり、60 - 15 = 45マイルの地点が2か所目の停車地点。

---

**ステップ4: 1か所目と2か所目の距離を計算**

2か所目（45マイル）− 1か所目（20マイル） = 25マイル

---

✅ よって、1か所目と2か所目は **25マイル** 離れています。

---

**答え：**  
\[
\boxed{25}
\]",25.0,True
30,ja,グロリアは、靴を買いにきており、予算に合うブーツを1足見つけました。しかし彼女は、ブーツと、両方合わせてブーツよりも5ドル安い、2足のハイヒールのどちらかを選ばなければなりません。もしも片方のヒールが$33で、もう1組はその2倍の値段だとすると、ブーツはいくらですか？,104,"Let's go step by step.

We are told:

- Gloria found a pair of boots she likes.
- She must choose between the boots or 2 pairs of high heels.
- The total cost of the 2 pairs of high heels is $5 less than the cost of the boots.
- One pair of high heels is $33.
- The other pair of high heels is twice that amount.

Let's define the cost.

1. First high heel = $33  
2. Second high heel = 2 × $33 = $66  
3. Total cost of both heels = $33 + $66 = $99  

This total is $5 less than the cost of the boots.  
So, cost of boots = $99 + $5 = $104  

Answer:  
\[
\boxed{104}
\]",104.0,True
31,ja,ダレルとアレンの年齢は、7:11の割合です。彼らの年齢の合計が現在、162の場合、10年後アレンの年齢はいくつになるか計算しなさい。,109,"与えられた情報に基づいて、順を追って解いていきます。

❶ ダレルとアレンの年齢の比は 7 : 11  
→ つまり、ダレルの年齢を 7x、アレンの年齢を 11x と表せます。

❷ 二人の年齢の合計は 162  
→ すなわち：
7x + 11x = 162  
18x = 162  

❸ x の値を求めます：
x = 162 ÷ 18 = 9

❹ それぞれの現在の年齢を求めます：
- ダレルの年齢 = 7x = 7 × 9 = 63 歳  
- アレンの年齢 = 11x = 11 × 9 = 99 歳

❺ 10年後のアレンの年齢：
99 + 10 = 109 歳

✅ よって答えは、

\[
\boxed{109}
\]",109.0,True
32,ja,ガンターは瓶のジェリービーンズを数えようとしています。友達に、いくつ瓶に入っていると思うか聞きます。ある人は、80と答えます。別の人は、1人目の答えの半分よりも、20多いと答えます。3番目の人は、1人目の回答の25%増だと言います。3人の予想の平均値は何ですか？,80,"まず、与えられた情報を1つずつ整理して計算していきます。

■ ステップ 1: 各人の予想を計算する

1人目の予想：
- 80個

2人目の予想：
- 「1人目の答えの半分よりも、20多い」
- 1人目の半分：80 ÷ 2 = 40
- 40 + 20 = 60

3人目の予想：
- 「1人目の回答の25%増」
- 25%増 = 80 × 1.25 = 100

■ ステップ 2: 3人の予想の平均を求める

- 予想値：80, 60, 100
- 合計：80 + 60 + 100 = 240
- 平均：240 ÷ 3 = 80

✅ 最終答え：

📦 𝘼𝙣𝙨𝙬𝙚𝙧: 𝟖𝟎",80.0,True
33,ja,ジョンは10匹の犬の面倒を見ています。各犬のために、1日に30分かけて散歩とそれぞれの世話をする必要があります。彼は1週間に何時間、犬の面倒を見ていますか？,35,"まず、問題文を確認しましょう：

ジョンは10匹の犬の面倒を見ており、それぞれの犬に対して毎日30分を使って散歩と世話をしています。ジョンが1週間にどれくらいの時間を費やすかを計算します。

ステップ1：1日あたりの総時間を計算  
1匹あたり：30分  
10匹の犬の場合：  
30分 × 10匹 = 300分（1日）

ステップ2：1週間あたり（7日）の時間を計算  
300分 × 7日 = 2100分（1週間）

ステップ3：分を時間に変換  
2100分 ÷ 60 = 35時間

∴ ジョンは1週間に35時間、犬の面倒を見ています。

✅ 最終答え：

\[
\boxed{35}
\]",35.0,True
34,ja,グレッチェンは110枚のコインを持っています。金のコインは銀のコインよりも30枚多いです。グレッチェンは金のコインを何枚持っていますか？,70,"まず、問題を整理しましょう。

❶ グレッチェンは合計で 110枚 のコインを持っています。  
❷ 金のコインは銀のコインよりも 30枚 多いです。  
求めたいのは：金のコインの枚数は何枚？

ステップバイステップで考えていきましょう。

ステップ①: 銀のコインの数を x 枚と置きます。

ステップ②: 金のコインは銀のコインより30枚多いので、金のコインは (x + 30) 枚です。

ステップ③: コインの合計は110枚なので、次の式が成り立ちます：
x + (x + 30) = 110

ステップ④: 式を解きます。
x + x + 30 = 110  
2x + 30 = 110  
2x = 110 - 30  
2x = 80  
x = 40

ステップ⑤: 銀のコインは 40枚、金のコインは (40 + 30) = 70枚 です。

✅ 答え:

\[
\boxed{70}
\]",70.0,True
35,ja,シヴォーンが持つ宝石の数は、アーロンよりも2個少ないです。アーロンはレイモンドよりも、5個多く宝石を持っています。もしもレイモンドが40個の宝石を持っている場合、シヴォーンはいくつ宝石を持っていますか？,23,"まず、情報を整理していきましょう。

### ステップ1: レイモンドの持つ宝石の数
問題文より：
> 「レイモンドが40個の宝石を持っている場合」

したがって、

レイモンド = 40個

---

### ステップ2: アーロンが持つ宝石の数
> 「アーロンはレイモンドよりも、5個多く宝石を持っています。」

したがって、

アーロン = レイモンド + 5  
アーロン = 40 + 5 = 45個

---

### ステップ3: シヴォーンが持つ宝石の数
> 「シヴォーンが持つ宝石の数は、アーロンよりも2個少ないです。」

したがって、

シヴォーン = アーロン − 2  
シヴォーン = 45 − 2 = 43個

---

### 最終答え：

✅ よって、シヴォーンが持つ宝石の数は、

\[
\boxed{43}
\]",43.0,False
36,ja,マイクは卓球を40分します。最初の20分に、彼は4ポイント得点します。次の20分では、彼は25%多く得点しました。全部で何ポイント得点しましたか？,9,"まず、与えられた情報を整理して、段階的に計算していきます。

🔹 ステップ 1: 最初の20分での得点  
マイクは最初の20分で「4ポイント」得点しました。

🔹 ステップ 2: 次の20分の得点  
「次の20分では、彼は25%多く得点しました」とあるので、次の20分では最初の20分の得点（4ポイント）の25%増。

計算:
25% は 0.25  
増加分 = 4 × 0.25 = 1  
次の20分での得点 = 4 + 1 = 5 ポイント

🔹 ステップ 3: 合計得点の計算  
最初の20分：4ポイント  
次の20分：5ポイント  

合計 = 4 + 5 = 9 ポイント

✅ 最終答え:

\[
\boxed{9}
\]",9.0,True
37,ja,テリーは1日に2つヨーグルトを食べます。現在ヨーグルトは4つで$5のセール中です。彼は30日分のヨーグルトにいくら使いますか？,75,"もちろん、一緒にステップバイステップで考えてみましょう。

📌 問題の概要：  
- テリーは1日に2つのヨーグルトを食べます。  
- ヨーグルトは4つで$5のセールです。  
- 彼は30日分のヨーグルトが必要です。  
- 費用はいくらになるかを求めます。

🔢 ステップ①：合計で必要なヨーグルトの数を計算します。  
テリーが1日に2つ食べるとして、30日間で必要な個数は：

2 個/日 × 30 日 = 60 個のヨーグルト

🔢 ステップ②：セール単位でいくつのヨーグルトを買う必要があるかを計算  
4個で$5のセールなので、60個を4個ずつのパックに分けると：

60 ÷ 4 = 15 パック

🔢 ステップ③：合計費用を求めます  
1パック（4個）は$5なので、15パックだと：

15 × $5 = $75

✅ 答え：

\[
\boxed{75ドル}
\]",75.0,True
38,ja,ジョンは自分のすべてのおもちゃを売り、そのお金でビデオゲームを買う予定です。彼は13個のレゴセットを持っており、$15でそれぞれ売ります。彼は最終的に、$20のビデオゲームを8個買い、$5残りました。彼は現在、何個のレゴセットを持っていますか？,2,"まず、ジョンの計画としたことを整理しましょう。

ジョンの状況：

- 彼は13個のレゴセットを持っていた。
- そのすべてを売った。
- 各セットを $15 で売った。
- そのお金で、$20 のビデオゲームを8個買い、$5 残った。
- 問：ジョンは現在、何個のレゴセットを持っていますか？

ステップ 1: レゴセットの売上を計算する。

レゴの個数: 13個  
各レゴセットの値段: $15  

売上 = 13 × $15 = $195

ステップ 2: 彼が支出したお金を計算する。

ビデオゲームの個数: 8個  
ビデオゲームの価格: $20  

合計支出 = 8 × $20 = $160  
残り: $5  
つまり、合計で使ったお金: $160 + $5 = $165 => 収入から引ける

だが、矛盾がある：売上は $195、使ったのは $160、残りが $5 では、合計 $165 にしかならない。$195 − $165 = $30 の差が出る。

あれ？ 矛盾しているように見えるが、考え直してみよう。

ステップ 1: 彼が買ったビデオゲームの金額全体は、

8 × $20 = $160

ステップ 2: 残っているお金は $5  
→ 合計出費は $160 + $5 = $165

したがって、彼がレゴを売って得たお金は $165

ステップ 3: 各レゴセットは $15 で売れることから、売ったレゴの個数を x とすると：

15x = 165  
x = 165 ÷ 15 = 11

つまり、彼はレゴを 11個 売ったとわかります。

もともと持っていたレゴセットの数は13個なので：

現在のレゴの個数 = 13 − 11 = 2個

✅ 答え：ジョンは現在、2個のレゴセットを持っている。

 

📦 答え：𝟐",2.0,True
39,ja,ジョンは週に60マイル走ります。週に3日走ります。最初の日は3時間走り、その他の2日は半分走ります。彼の走る速度はどれくらいですか？,10,"問題の内容を整理して、ステップ・バイ・ステップで解いていきましょう。

📘 問題内容（和訳）  
ジョンは週に60マイル走ります。彼は週に3日走ります。最初の日は3時間走り、他の2日はその半分の時間（つまり1.5時間）走ります。彼の走る速度はどれくらいですか？

ステップ①：各日の走る時間を計算  
- 最初の日：3時間  
- 残りの2日：それぞれ1.5時間 × 2 = 3時間  
- 合計の走る時間：3時間 + 3時間 = 6時間

ステップ②：1週間で何マイル走ったか  
- 合計：60マイル

ステップ③：速度 = 走行距離 ÷ 時間  
- 速度 = 60マイル ÷ 6時間  
- 速度 = 10マイル／時

✅ 答え：

\[
\boxed{10 \text{マイル／時}}
\]",10.0,True
40,ja,ダナは、徒歩の時よりも4倍の速さで走ることができますが、走る速度の半分の速さでスキップすることができます。彼女が1時間に3マイルの速度でスキップできる場合、3分の1の時間を走り、3分の2を歩くとしたら、6時間で何キロ進めますか？,18,"Let's solve the problem step by step.

We are told:

- Dana can run at 4 times the speed of walking.
- She can skip at half the speed of running.  
- She can skip at 3 miles per hour.
- In 6 hours, she spends one-third of the time running and two-thirds walking.
- We are to find the total distance she can cover in 6 hours (in kilometers).

---

🌟 Step 1: Determine Dana's walking, running, and skipping speeds.

Let W be the walking speed (in miles per hour).

- Running speed = 4W
- Skipping speed = (1/2) × Running speed = (1/2) × 4W = 2W

We are told that the skipping speed is 3 miles/hour.

So,

\
2W = 3  
⇒ W = 1.5 miles/hour

Now compute the running speed:

\
Running speed = 4 × 1.5 = 6 miles/hour  
Skipping speed = 3 miles/hour (already given and consistent)

---

🌟 Step 2: Determine time spent running and walking.

Dana travels for 6 hours:

- Time running = (1/3) × 6 = 2 hours  
- Time walking = (2/3) × 6 = 4 hours

---

🌟 Step 3: Compute distances.

Distance = Speed × Time

- Distance from running = 6 miles/hour × 2 hours = 12 miles  
- Distance from walking = 1.5 miles/hour × 4 hours = 6 miles  
- Total distance = 12 + 6 = 18 miles

---

🌟 Step 4: Convert miles to kilometers.

1 mile ≈ 1.60934 kilometers

\
18 miles × 1.60934 ≈ 28.96812 kilometers

Rounded to two decimal places: **28.97 kilometers**

---

✅ Final Answer:

\[
\boxed{28.97}
\]",28.97,False
41,ja,ブランドンのiPhoneはベンのiPhoneの4倍古いです。ベンのiPhoneはスージーのiPhoneよりも2倍古いです。スージーのiPhoneが利用して1年目なら、ブランドンのiPhoneは何年目ですか？,8,"まず、問題文の情報を整理して、順を追って考えましょう。

📘 問題文の情報：

- ブランドンのiPhoneはベンのiPhoneの4倍古い。
- ベンのiPhoneはスージーのiPhoneよりも2倍古い。
- スージーのiPhoneは使用して1年目。

🔍 これをステップごとに解いてみます。

---

① スージーのiPhoneの使用年数を定義しましょう：

スージーのiPhoneの年数 = 1年

② ベンのiPhoneはスージーの2倍古い：

ベンのiPhoneの年数 = 1年 × 2 = 2年

③ ブランドンのiPhoneはベンの4倍古い：

ブランドンのiPhoneの年数 = 2年 × 4 = 8年

---

✅ よって、ブランドンのiPhoneは使用して【8年目】ということになります。

🎯 最終答え：

\[
\boxed{8}
\]",8.0,True
42,ja,その大きなドラゴン、ペルグはファーボ山の頂上に座り、1000フィート内にいるものすべてに火を吹きました。ポリーは、ドラゴンを削げる唯一の武器として知られる金の槍を、400フィート投げることができました。その距離はドラゴンの炎が十分届く範囲です。しかし、ポリーがサファイアの宝石を持っている場合は、持たない時よりも槍を3倍遠くに投げることができました。宝石を持っていた場合、ポリーはドラゴンの炎が当たる範囲からどれくらい離れて、金の槍をドラゴンに当てることができますか？,200,"Let's analyze the problem step-by-step.

📌 Step 1: Understand the question.

- The dragon, ペルグ (Perg), breathes fire over a radius of 1000 feet.
- ポリー (Polly) can throw the golden spear — the only weapon that can hurt the dragon — 400 feet under normal conditions.
- If she holds a sapphire gem, she can throw it 3 times farther.

We need to find out: if Polly has the sapphire, how far can she stand from the dragon and still hit it with the spear while staying outside the 1000-foot fire breath range?

📌 Step 2: Calculate the throwing range with the sapphire gem.

- Normal throw range = 400 feet
- With sapphire gem = 400 × 3 = 1200 feet

📌 Step 3: Determine how far away she can be to stay safe and still hit the dragon.

- The dragon's flames reach up to 1000 feet.
- If she throws the spear from 1200 feet away, she is outside the flame range by:

 1200 – 1000 = 200 feet

📌 Step 4: Final answer.

Polly can stand 200 feet beyond the dragon’s fire-breathing range and still hit it with the golden spear.

📦 Final Answer:

\[
\boxed{200\ \text{feet}}
\]

That means Polly can be 200 feet safely outside the dragon's attack range and still successfully strike the dragon with her spear if she has the sapphire gem.",200.0,True
43,ja,ジョーンズおばあちゃんは消防士の昼食会のためにアップルパイを5枚焼きました。それぞれのパイを8個に切り分け、ゲストが自分たちで取れるよう、その5枚のパイをブッフェテーブルに置きました。ゲストがそれぞれのパイを取り、食べた後、夜更けには14個のパイが残っていました。ゲストは何個のパイを食べましたか？,26,"まず、与えられた情報を整理して順を追って考えましょう。

🔹 ステップ 1：最初に焼いたパイの数  
ジョーンズおばあちゃんはアップルパイを「5枚」焼きました。  

🔹 ステップ 2：各パイを8個に切り分けた  
1枚のパイあたり8個にカットすると：

 5枚 × 8個 = 40個 のパイ

つまり、初めに合計「40個のパイのかけら」があったということです。

🔹 ステップ 3：残っていたパイの個数  
夜には「14個」のパイのかけらが残っていた。

🔹 ステップ 4：食べられたパイの個数  
食べられたパイ = 最初の個数 − 残った個数

 40個 − 14個 = 26個

✅ よって、ゲストが食べたパイの数は「26個」です。

Final Answer:
\[
\boxed{26}
\]",26.0,True
44,ja,栄養価情報によると、ポテトチップス1袋は、1食あたり250カロリーです。あなたの毎日のカロリー目標が2000だとして、あなたがすでに1800カロリー摂取している場合、5食入りの1袋300グラムのポテトチップスを何グラム食べることができますか？,48,"問題を整理し、段階的に解決していきましょう。

■ 与えられた情報:

- ポテトチップス1袋（5食入り、合計300グラム）は、1食あたり250カロリー。
- 達成すべき1日のカロリー目標：2000カロリー。
- すでに摂取したカロリー：1800カロリー。
- 追加して摂取できるカロリー：  
  2000 − 1800 = 200カロリー

■ 次に、1食分のグラム数を求めます。

- 1袋は300グラムで5食分 ⇒  
  1食分 = 300g ÷ 5 = 60グラム

■ 1食分（60g）のカロリーは250カロリー。
  よって、1グラムあたりのカロリーは：

- 250カロリー ÷ 60グラム = 約4.1667カロリー／グラム

■ 200カロリー摂取するために食べられるグラム数を求めます：

- 200 ÷ 4.1667 ≈ 48グラム

✅ よって、200カロリーの余裕で食べられるポテトチップスはおよそ48グラムです。

📦 Final Answer:
\[
\boxed{48\ \text{グラム}}
\]",48.0,True
45,ja,チャーリーは蜜蝋を売りたいです。蜜蝋1ポンドあたり、彼は10本のテイパー型キャンドルを作れます。備品の蜜蝋と芯1ポンドあたり、$10.00のコストがかかります。彼は各キャンドルをそれぞれ$2.00で売るとしたら、20本のキャンドルを作って売った場合の純利益はいくらになりますか？,20,"まず、与えられた情報を整理しましょう。

- チャーリーは蜜蝋1ポンドから10本のテイパー型キャンドルを作れる。
- 蜜蝋と芯のコストは1ポンドあたり$10.00。
- 各キャンドルは$2.00で販売される。
- 彼は20本のキャンドルを作って販売する。

ステップ1: 必要な蜜蝋の量を求める

10本のキャンドル = 1ポンドの蜜蝋  
よって、20本のキャンドルを作るためには:

20本 ÷ 10本/ポンド = 2ポンドの蜜蝋が必要

ステップ2: コストを計算する

1ポンドあたり$10.00なので、

2ポンド × $10.00 = $20.00（総コスト）

ステップ3: 売上を計算する

各キャンドルを$2.00で販売するので、

20本 × $2.00 = $40.00（売上）

ステップ4: 純利益を計算する

純利益 = 売上 − コスト = $40.00 − $20.00 = $20.00

✅ 最終答え：

📦 boxed{
\boxed{\$20.00}
}",20.0,True
46,ja,メレディスは健康のトピックについて書き、毎日クライアントに提出することが本業の、フリーランスのブロガーです。ブログ記事は、リサーチして執筆するために平均4時間かかります。先週、月曜日に彼女は5記事書き、火曜日は月曜日の2/5倍の記事を書きました。水曜日、彼女は火曜日に書いた記事の数の倍の数を書きました。3日間で彼女は合計何時間、記事を書くことに使ったのかを計算しなさい。,104,"まず、メレディスが記事を書くのに必要な時間は「1記事あたり4時間」です。

与えられた情報に基づき、各日の記事数を求めてから合計時間を計算していきましょう。

ステップ1：月曜日の記事数  
メレディスは月曜日に「5記事」書きました。

ステップ2：火曜日の記事数  
火曜日は月曜日の「2/5倍」の記事を書きました。  
5 × 2⁄5 = 2 記事

ステップ3：水曜日の記事数  
水曜日は火曜日の「2倍」の記事を書きました。  
2 × 2 = 4 記事

ステップ4：合計記事数  
月曜日: 5記事  
火曜日: 2記事  
水曜日: 4記事  
合計: 5 + 2 + 4 = 11記事

ステップ5：記事を書くのにかかる合計時間  
1記事あたり4時間なので、  
総時間 = 11 × 4 = 44時間

✅ 最終答え：

\[
\boxed{44時間}
\]",44.0,False
47,ja,キャンディスはポストイットを80枚、コーヒーショップの仕事に向かう前に鞄に入れました。向かう途中、店に立ち寄り、ポストイットのパックを買いました。職場で、彼女は220個の様々なコーヒーカップにポストイットのメモを1枚ずつ貼りました。彼女に23枚のポストイットメモが残っていたとすると、彼女が購入したパックには何枚のポストイットメモが入っていましたか？,163,"キャンディスが最終的に持っていたポストイットの枚数や使った枚数を元に、購入したポストイットのパックに何枚入っていたかを計算していきましょう。

ステップ1: 彼女が最初に持っていたポストイットの数  
→ 80枚

ステップ2: 彼女が道中でポストイットのパックを購入  
→ ここで買った枚数を x とおきます。

ステップ3: 総枚数（購入分 x を含めた合計）
→ 80 + x 枚

ステップ4: 彼女が職場で使用したポストイットの枚数  
→ 220個のカップに1枚ずつ使ったので、220枚

ステップ5: 使用後に残ったポストイットの枚数  
→ 23枚

ステップ6: 使用後の残りを加えると、最初の合計に一致するはず

式を立ててみます：
使用した数 + 残り = 全体数  
220 + 23 = 80 + x  
243 = 80 + x

ステップ7: x を求める  
x = 243 - 80  
x = 163

✅ 答え：

\[
\boxed{163}
\]

彼女が購入したパックには163枚のポストイットが入っていました。",163.0,True
48,ja,ジョンは、青いネクタイの2倍の数の赤いネクタイを買います。赤いネクタイは青いネクタイよりも50%高いです。彼はそれぞれ$40の青いネクタイに$200使いました。彼はネクタイにいくら使いましたか？,800,"問題をステップバイステップで解いていきましょう。

---

🔹 問題文を整理すると：

- ジョンは青いネクタイに $200 使った。
- 青いネクタイは1本 $40。
- 赤いネクタイの数は、青いネクタイの2倍。
- 赤いネクタイは青いネクタイより50%高い。

---

🔹 ステップ 1：青いネクタイの本数を計算

青いネクタイ1本 = $40  
青いネクタイに使った金額 = $200

よって本数は：
\[
\frac{200}{40} = 5 \text{ 本}
\]

---

🔹 ステップ 2：赤いネクタイの本数を計算

赤いネクタイの数 = 青いネクタイの2倍  
よって：
\[
5 \times 2 = 10 \text{ 本}
\]

---

🔹 ステップ 3：赤いネクタイの単価を計算

青いネクタイ：$40  
赤いネクタイは青より50%高い ⇒ $40 × 1.5 = $60

---

🔹 ステップ 4：赤いネクタイに使った金額を計算

10本 × $60 = $600

---

🔹 ステップ 5：合計金額を計算

青いネクタイ：$200  
赤いネクタイ：$600

合計は：
\[
200 + 600 = 800
\]

---

✅ 最終答え：

\[
\boxed{800}
\]",800.0,True
49,ja,トレイシーは4フィートの長さのワイヤーを、庭でトマトの苗木を支えるために使っていました。ワイヤは今、6インチの長さに切り分けられています。彼女は幾つのワイヤを手に入れましたか？,8,"まず、問題を理解しましょう。

トレイシーは「4フィート」のワイヤーを持っていて、それを「6インチ」ずつに切り分けました。これにより「いくつのワイヤー（6インチ分）」が得られたか、を求めます。

手順：

1. まず単位を統一しましょう。フィートとインチが混ざっているため、すべてインチに変換します。

- 1フィート = 12インチ  
- 4フィート = 4 × 12 = 48インチ  

（トレイシーは48インチのワイヤーを持っていた）

2. 次に、48インチのワイヤーを6インチずつに切ったとします。

- 48 ÷ 6 = 8  

したがって、トレイシーは「8本」のワイヤーを得たことになります。

📦 Final Answer: \boxed{8}",8.0,True
